FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores/Hygiene,Scores/Structural,Scores/ConfidenceInManagement,SchemeType,NewRatingPending,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,RatingDate/_xsi:nil,Geocode/Longitude,Geocode/Latitude
497517,PI/000169622,Walker Art Gallery Cafe,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,24/04/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,0,5,FHRS,FALSE,Walker Art Gallery William Brown Street,,Liverpool,Liverpool,L3 8EL,,-2.979716063,53.41009521
498285,PI/000243026,The Brink Cafe Ltd,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,15/07/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,15 - 21 Parr Street,,Liverpool,Liverpool,L1 4JN,,-2.979701,53.4018133
1297040,78987,Gong cha,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,13 Bold Street,,Liverpool,Liverpool,L1 4DN,TRUE,-2.979692,53.4040011
497697,PI/000219343,The Blob Shop,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,19/06/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,"The Blob Shop, 40 Great Charlotte Street",,Liverpool,Liverpool,L1 1HU,,-2.979653,53.4054292
1244230,77364,Sizzlers,Mobile caterer,7846,5,fhrs_5_en-GB,07/12/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,Mobile Unit Great Charlotte Street,,Liverpool,Liverpool,L1 1HU,,-2.979633093,53.4058609
876518,PI/000136171,The Jacaranda,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,15/05/2017,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,21 - 23 Slater Street,,Liverpool,Liverpool,L1 4BW,,-2.9796286,53.4024002
855928,PI/000263919,Archies Fast Food And Shakes,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,28/03/2017,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,10,FHRS,FALSE,38 Ranelagh Street,,Liverpool,Liverpool,L1 1QE,,-2.9795961,53.4049279
497054,PI/000124757,Bella Italia,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,30/01/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,5,FHRS,FALSE,39 Ranelagh Street,,Liverpool,Liverpool,L1 1JP,,-2.9795743,53.4052771
1243732,71636,M To Go,Retailers - other,4613,5,fhrs_5_en-GB,26/03/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,"M To Go, Central Undergound Station Ranelagh Street",,Liverpool,Liverpool,L1 1JT,,-2.979553938,53.40437698
817736,PI/000066278,Boots,Retailers - other,4613,5,fhrs_5_en-GB,06/03/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,Boots Great Charlotte Street,,Liverpool,Liverpool,L1 1HU,,-2.979528904,53.40591431
497689,PI/000217191,Wetherspoons,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,01/05/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,0,FHRS,FALSE,"Sir Richard John Blackler, 1 - 3, Charlotte Row, 53 Great Charlotte Street",,Liverpool,Liverpool,L1 1HU,,-2.979528904,53.40591431
1243758,71666,KFC,Takeaway/sandwich shop,7844,5,fhrs_5_en-GB,23/07/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,"8B, Charlotte Row, 53 Great Charlotte Street",,Liverpool,Liverpool,L1 1HU,,-2.979514,53.4059247
1319510,79301,Nelly Foleys,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,"8B, Charlotte Row, 53 Great Charlotte Street",,Liverpool,Liverpool,L1 1HU,TRUE,-2.979514,53.4059247
1319508,79299,Ruby Blues / Cotton Club,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,"4, Charlotte Row, 53 Great Charlotte Street",,Liverpool,Liverpool,L1 1HU,TRUE,-2.979514,53.4059247
1038851,PI/000272578,Smokey Mo's,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,17/12/2020,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,0,0,FHRS,FALSE,"Jrs, 5, Charlotte Row, 53 Great Charlotte Street",,Liverpool,Liverpool,L1 1HU,,-2.979514,53.4059247
1319517,79333,Smokie Mo's,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,"Charlotte Row, 53 Great Charlotte Street",,Liverpool,Liverpool,,TRUE,-2.979514,53.4059247
980558,PI/000271066,Tess Rileys,Restaurant/Cafe/Canteen,1,3,fhrs_3_en-GB,18/05/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,10,10,FHRS,FALSE,"6, Charlotte Row, 53 Great Charlotte Street",,Liverpool,Liverpool,L1 1HU,,-2.979514,53.4059247
1243914,71846,Bundobust,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,05/07/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,17 - 19 Bold Street,,Liverpool,Liverpool,L1 4DN,,-2.9795118,53.4039125
1052382,PI/000270125,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,5,fhrs_5_en-GB,14/05/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,"Sainsburys, 26 Jennifer Avenue",,Liverpool,Liverpool,L5 5AA,,-2.9794939,53.4229919
1243977,71923,Peaky Blinders Food Court,Takeaway/sandwich shop,7844,5,fhrs_5_en-GB,10/02/2020,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,5,FHRS,FALSE,"Peaky Blinders Bar, Cains Brewery Village Stanhope Street",,Liverpool,Liverpool,L8 5RE,,-2.979477882,53.39323425
1244126,76120,Frost Burgers,Takeaway/sandwich shop,7844,5,fhrs_5_en-GB,06/11/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,58 Wood Street,City Centre,Liverpool,Liverpool,L1 4AQ,,-2.9794676,53.4031339
1048272,PI/000272125,Coyote Ugly Saloon,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,15/06/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,52 Bold Street,,Liverpool,Liverpool,L1 4EA,,-2.979443,53.4034894
1243892,71822,Harpers Pizza,Takeaway/sandwich shop,7844,3,fhrs_3_en-GB,12/10/2020,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,10,10,FHRS,FALSE,14 - 16 Slater Street,,Liverpool,Liverpool,L1 4BS,,-2.9794393,53.4028585
497208,PI/000142307,The Zanzibar,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,28/09/2017,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,43 Seel Street,,Liverpool,Liverpool,L1 4AZ,,-2.9794322,53.4023659
586801,PI/000258536,Bakchich,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,04/01/2021,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,54 Bold Street,,Liverpool,Liverpool,L1 4EA,,-2.9793956,53.4033909
1297029,78827,Coffee and Fandisha,Restaurant/Cafe/Canteen,1,3,fhrs_3_en-GB,12/02/2015,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,10,10,FHRS,FALSE,5 Brick Street,,Liverpool,Liverpool,L1 0BL,,-2.9793469,53.3960294
496125,PI/000020115,Greggs,Retailers - other,4613,5,fhrs_5_en-GB,25/01/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,21 Bold Street,,Liverpool,Liverpool,L1 4DN,,-2.9792854,53.4038322
876536,PI/000268698,K O Authentic Eastern Grill,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,30/01/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,23 Bold Street,,Liverpool,Liverpool,L1 4DN,,-2.9792854,53.4038322
616746,PI/000255001,Adagio Liverpool City,Hotel/bed & breakfast/guest house,7842,5,fhrs_5_en-GB,30/08/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,"Adagio Aparthotel, 1 Fairclough Street",,Liverpool,Liverpool,L1 1FS,,-2.97923398,53.40485001
497731,PI/000225801,The Academy Restaurant,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,05/03/2020,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,82 Tradewind Square,,Liverpool,Liverpool,L1 5BG,,-2.9792338,53.3996169
956761,PI/000266950,Crust,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,19/07/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,0,FHRS,FALSE,25 Bold Street,,Liverpool,Liverpool,L1 4DN,,-2.9792244,53.4037968
1283471,78743,Baltic Social,Restaurant/Cafe/Canteen,1,3,fhrs_3_en-GB,08/05/2017,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,10,10,FHRS,FALSE,27 Parliament Street,,Liverpool,Liverpool,L8 5RN,,-2.979203,53.3944544
1010990,PI/000271798,Macro Balance,Other catering premises,7841,3,fhrs_3_en-GB,20/02/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,10,10,FHRS,FALSE,27 Parliament Street,,Liverpool,Liverpool,L8 5RN,,-2.979203,53.3944544
498142,PI/000240333,Shipping Forecast,Pub/bar/nightclub,7843,4,fhrs_4_en-GB,04/12/2017,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,10,5,FHRS,FALSE,13 - 19 Slater Street,,Liverpool,Liverpool,L1 4BW,,-2.979171038,53.40275574
1100188,PI/000273378,Three Beat Records,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,11/01/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,7 Slater Street,,Liverpool,Liverpool,L1 4BW,,-2.9791572,53.4028356
1006439,PI/000271125,Caribou Poutine,Restaurant/Cafe/Canteen,1,3,fhrs_3_en-GB,02/05/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,10,10,FHRS,FALSE,"Unit 6, 5 - 9 Slater Street",,Liverpool,Liverpool,L1 4BW,,-2.9791556,53.4027637
1052383,PI/000270797,The Peacock,Pub/bar/nightclub,7843,3,fhrs_3_en-GB,15/03/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,10,5,FHRS,FALSE,"The Peacock, 51 Seel Street",,Liverpool,Liverpool,L1 4AZ,,-2.9791422,53.4021795
1243952,71891,Punch Tarmeys Ltd,Pub/bar/nightclub,7843,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,"Punch Tarmeys, 31 Grafton Street",,Liverpool,Liverpool,L8 5SD,TRUE,-2.9791065,53.3934171
905604,PI/000269241,McDonalds,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,29/04/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,43 Ranelagh Street,,Liverpool,Liverpool,L1 1JR,,-2.9790955,53.4053889
1080561,PI/000273825,Pieminister,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,09/07/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,31 Bold Street,,Liverpool,Liverpool,L1 4DN,,-2.9790561,53.4036723
1105643,PI/000274199,Johnny English,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,29/01/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,62 Bold Street,,Liverpool,Liverpool,L1 4EA,,-2.9790464,53.4032499
1064304,PI/000273462,Costa,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,04/09/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,24 Jennifer Avenue,,Liverpool,Liverpool,L5 5AA,,-2.9790427,53.4245764
1344216,79577,Couco,Takeaway/sandwich shop,7844,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,"Unit 5, 5 - 9 Slater Street",,Liverpool,Liverpool,L1 4BW,TRUE,-2.9790292,53.4029042
799666,PI/000265745,Chung Wah Supermarket,Retailers - supermarkets/hypermarkets,7840,4,fhrs_4_en-GB,05/03/2020,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,10,FHRS,FALSE,Chung Wah Supermarket Hardy Street,City Centre,Liverpool,Liverpool,L1 5JN,,-2.979027033,53.39714813
496168,PI/000023308,Bootle Service Station,Retailers - other,4613,5,fhrs_5_en-GB,22/06/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,0,5,FHRS,FALSE,Esso Petrol Filling Station Brewster Street,,Liverpool,Liverpool,L4 3TL,,-2.979007959,53.44218063
498233,PI/000242123,Crown Hotel,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,12/02/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,43 Lime Street,,Liverpool,Liverpool,L1 1JQ,,-2.9789899,53.4066841
1034579,PI/000270149,Mchales Irish American Bar,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,19/01/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,"Basement To Ground Floors, 62 Lime Street",,Liverpool,Liverpool,L1 1JN,,-2.978956938,53.40590286
498811,PI/000248131,The Attic,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,04/11/2014,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,"The Attic, 33 - 45 Parr Street",,Liverpool,Liverpool,L1 1JN,,-2.978956938,53.40590286
1244483,PI/000274499,Reem Lounge,Restaurant/Cafe/Canteen,1,1,fhrs_1_en-GB,19/09/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,15,15,20,FHRS,FALSE,"Reem Lounge, 9 Madison Square",,Liverpool,Liverpool,L1 5FD,,-2.97894907,53.40032196
498025,PI/000237066,Kavanagh Place,Other catering premises,7841,5,fhrs_5_en-GB,11/07/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,Kavanagh Place Care Home Rumney Road,,Liverpool,Liverpool,L4 1UB,,-2.978945017,53.43746948
1243748,71654,Express Homesave,Retailers - other,4613,4,fhrs_4_en-GB,04/06/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,10,5,FHRS,FALSE,66 Lime Street,,Liverpool,Liverpool,L1 1JN,,-2.9789198,53.4058715
498215,PI/000241705,Wok and Go,Takeaway/sandwich shop,7844,3,fhrs_3_en-GB,25/04/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,10,5,FHRS,FALSE,64 Bold Street,,Liverpool,Liverpool,L1 4EA,,-2.9789117,53.403278
1041798,PI/000269421,Moloko Bar,Pub/bar/nightclub,7843,3,fhrs_3_en-GB,15/03/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,10,10,FHRS,FALSE,2 St Peters Square,,Liverpool,Liverpool,L1 4AS,,-2.9789053,53.4023432
1000156,PI/000271406,Shiraz Palace,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,31/08/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,5,FHRS,FALSE,45 Ranelagh Street,,Liverpool,Liverpool,L1 1JR,,-2.9789,53.4053905
1319509,79300,Celtic corner,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,"The Celtic Corner, 47 Ranelagh Street",,Liverpool,Liverpool,L1 1JR,TRUE,-2.978899956,53.40539169
1243934,71870,The Medlock Hotel,Pub/bar/nightclub,7843,2,fhrs_2_en-GB,26/06/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,15,5,FHRS,FALSE,8 Rumney Road,,Liverpool,Liverpool,L4 1UB,,-2.9788826,53.4373994
1010976,PI/000271572,Dong,Restaurant/Cafe/Canteen,1,2,fhrs_2_en-GB,06/03/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,15,10,10,FHRS,FALSE,149A Duke Street,City Centre,Liverpool,Liverpool,L1 4JR,,-2.9788649,53.4010802
908816,PI/000269473,Elif Turkish BBQ Restaurant,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,12/04/2021,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,33 Bold Street,,Liverpool,Liverpool,L1 4DN,,-2.9788602,53.403656
1056173,PI/000270270,Hangar 34,Pub/bar/nightclub,7843,3,fhrs_3_en-GB,08/06/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,10,10,FHRS,FALSE,"The Garage, 34 Greenland Street",,Liverpool,Liverpool,L1 0BS,,-2.9788592,53.3950896
497698,PI/000219345,Liverpool Chinese Gospel Church,Other catering premises,7841,4,fhrs_4_en-GB,06/06/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,10,FHRS,FALSE,11 Great George Square,,Liverpool,Liverpool,L1 5DY,,-2.9788261,53.3975798
1244459,PI/000273963,Premier Inn Liverpool City Centre (Lime Street),Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,"Premier Inn, 4 Bolton Street",,Liverpool,Liverpool,L3 5LX,TRUE,-2.9787922,53.4064331
1244154,76319,A Tavola Italian Deli,Retailers - other,4613,5,fhrs_5_en-GB,18/11/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,"A Tavola Delicatessen Limited, 12 Madison Square",,Liverpool,Liverpool,L1 5BF,,-2.978774071,53.40052795
985492,PI/000269949,Red Dog Saloon,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,07/07/2017,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,10,5,FHRS,FALSE,66 - 68 Bold Street,,Liverpool,Liverpool,L1 4HR,,-2.9787426,53.4031176
779717,PI/000263975,The North Western (Wetherspoons),Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,02/05/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,0,FHRS,FALSE,7 Lime Street,,Liverpool,Liverpool,L1 1RJ,,-2.9787009,53.4085112
985500,PI/000271195,Mayur,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,09/02/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,130 Duke Street,City Centre,Liverpool,Liverpool,L1 5AG,,-2.9787005,53.4006538
1339522,79457,Spice Bar & Grill,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,130 Duke Street,City Centre,Liverpool,Liverpool,L1 5AG,TRUE,-2.9787005,53.4006538
1244049,75776,Subway,Takeaway/sandwich shop,7844,5,fhrs_5_en-GB,06/11/2017,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,39 Bold Street,,Liverpool,Liverpool,L1 4EU,,-2.9786864,53.4033885
1086096,PI/000271409,Rope and Twines,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,29/10/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,10,FHRS,FALSE,70 Bold Street,,Liverpool,Liverpool,L1 4HR,,-2.9786496,53.4030015
1371955,79818,Laros,Takeaway/sandwich shop,7844,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,41 Bold Street,,Liverpool,Liverpool,L1 4EU,TRUE,-2.9786453,53.4033676
497511,PI/000168701,Powerleague Group Plc,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,22/10/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,Pitz Super Soccer Football Courts Whittle Street,,Liverpool,Liverpool,L5 2SQ,,-2.978588104,53.42982483
498563,PI/000246456,Kasbah,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,15/07/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,0,FHRS,FALSE,72 Bold Street,,Liverpool,Liverpool,L1 4HR,,-2.9785586,53.4029663
1137872,PI/000273635,Lidl,Retailers - supermarkets/hypermarkets,7840,5,fhrs_5_en-GB,10/06/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,63 - 77 Lime Street,,Liverpool,Liverpool,L1 1JQ,,-2.978538,53.4060099
902175,PI/000267506,Mamos,Takeaway/sandwich shop,7844,4,fhrs_4_en-GB,13/12/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,10,5,FHRS,FALSE,43 Bold Street,,Liverpool,Liverpool,L1 4EU,,-2.9785317,53.4033344
497797,PI/000226533,Il Forno,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,11/06/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,0,FHRS,FALSE,132 Duke Street,City Centre,Liverpool,Liverpool,L1 5AG,,-2.9785059,53.4005894
497842,PI/000232025,Pronto Pizza,Takeaway/sandwich shop,7844,5,fhrs_5_en-GB,06/03/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,45 Bold Street,,Liverpool,Liverpool,L1 4EU,,-2.9784889,53.4033182
1243893,71823,Centre 56 Nursery,Hospitals/Childcare/Caring Premises,5,5,fhrs_5_en-GB,22/05/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,0,5,FHRS,FALSE,28 Rumney Place,,Liverpool,Liverpool,L4 1XA,,-2.9784882,53.437924
1244002,71963,The Newington Temple,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,08/11/2017,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,8 Newington,,Liverpool,Liverpool,L1 4ED,,-2.9784775,53.4034951
979412,PI/000271001,Alma de Cuba,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,27/03/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,10,5,FHRS,FALSE,Alma Da Cuba Seel Street,,Liverpool,Liverpool,L1 4BH,,-2.978454113,53.40167999
577546,PI/000255023,Brooklyn Mixer,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,10/08/2013,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,"Brooklyn Mixer, 78 Seel Street",,Liverpool,Liverpool,L1 4BH,,-2.978454113,53.40167999
606064,PI/000257291,Heebie Jeebies,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,23/02/2020,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,"Heebiejeebies, 80 - 82 Seel Street",,Liverpool,Liverpool,L1 4BH,,-2.9784539,53.4016818
948016,PI/000270459,Organico,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,15/07/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,10,FHRS,FALSE,74 Bold Street,,Liverpool,Liverpool,L1 4HR,,-2.9784487,53.4029957
1243542,3345,GREEK TAVERNA,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,10/07/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,5,5,FHRS,FALSE,76 Bold Street,,Liverpool,Liverpool,L1 4HR,,-2.9784364,53.4028864
817778,PI/000266608,Constellations Cafe,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,23/01/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,Constellations Greenland Street,,Liverpool,Liverpool,L1 0BS,,-2.978373051,53.39486694
1006435,PI/000258624,Liverpool Life Sciences UTC,School/college/university,7845,5,fhrs_5_en-GB,26/02/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,"Liverpool Life Sciences Utc, 41 - 51 Greenland Street",,Liverpool,Liverpool,L1 0BS,,-2.978373051,53.39486694
